,ID,Comments / Message
10,027f9a89163d70c9b417ba3308d98295,Ok i got my money but idk if i am going to make it to the dmv to get my tags for my car.U there?.imhere.now u gotta go 2 another place?'.Yeah and get temp license plate so i dont pulled over.is that very far away?.Kinda idk if ill make it be4 they close.what time do they close?.I think 5.thats like 2 hours still.Am a hour away.oh.Yeah damn bank.ya.that so sucks.I know and if they close when i get there well suck to then ill have to leave in the morning.ok.U ok with that baby.ya.hopin u get there!.Me 2.Am trying hurry.i know.after you get ur lisense then how long is it till u get here?.5 hours.ok.  
11,029b1126e34765ea18d33125ca748f46,Miss you and love you too!.&gt;:D&lt;:-*.  
12,02e8e07bcb260c4d3bd272d5a4a70a69,"<text/>haha ur invisble.lol.didnt wanna be bothered.except u.aww thats sweet.but whos botherin u.no one , thats y im invis.i just didnt want anyone 2.all my girlfriends will be if i was vis.jk.so are u tired ?.ya lol.lol.sorry bout bothering ya.its k.it was nice.i got u scared though.how.last night.wit someone seeing.ya i dont wanna get in trbl.me neither.u wanted em 2 c didnt u?.ur cam.no.i wanted you 2 see.<text/>u dont wanna share me do ya.truth?.yes.ya there.ya partly n partly cuz i gotta make sure ur safe first.dont be mad.wait.i like u alot.try explaining it better.lots.im confused.oh.im pretty sure ur ok.u party wanna, but partly not.nooo.lol.ok.but i gotta make sure ur not gonna hurt me.baby.id never hurt u.dont wanna worry bout my friends yet 2.i kn u wont.oh my.ok.i trust u more since i saw u.ok.i love u.do u know how bad i just wanna hold ya.i love u too sexy.fell u next 2 me.me 2.k.got 1 question.k.since i couldnt leave u alone.were ur friends curious.be honest.ya they asked who it was lol.oh , ok.i said a friend n ur cool.ok cool.that was it then.ya everybody was kinda tired.awww.cool.no one was reading the im's then.no.good.i thought of it after.i was stupid.y.cause someone could have seen that.i was careful.i know u were.it was sorta scary but exciting 2 wasnt it.ya lol it was.kinda like thinkin bout thurs.too bad u wernt sleeping over here.y.o.y not.lol.are u as excited as i am about thurs.ya.mmm.r u dressed.ya.awww.in what.shorts n tee.lol.jeans pink sweater cuz were goin away soon.oh yea.where ya going.not sure lol mom said we got errands n ricks pickin us up.shopping i guess.oh ok.dont kn y i gotta go.she said u have 2.but its cool spend time w mom.she asked me 2.yea its cool.watch out 4 the horny bdf.bf.lol.lol.maybe u can talk him into a pic today.maybe.just dont lift ur shirt.k lol.i dont wanna share u.lol.<text/>aww.ty.yw.actully moms callin.k baby.said r u ready.have fun.miss u.miss u too.why do i get hard just talking 2 u baby.<text/>im gonna be embarrassed thurs.lol.na.i know ur gonna look.yep.lol.omg.now im getting harder.u wanna see that thing 4 real dont ya.cya.cya baby.love ya.love ya.<text/>have fun.  "
13,02f9580ddf7213db8ed2dafafcc04175,"hi,you there i understand.Huh?.You understand?.Guess your not here.night.i'm here.<text/>sorry dosed off.  "
14,0307091724896a50d827c702f8eb3280,you there?.yeah.you got quiet on me.yeah cos it seemed important that u found what u were looking for.so you sure oyu want me to come over on friday?.duh of course.you got any new pics?.idk which u have and idk whats on here since my computer took a dump but............yea i had seen most of tthose lol.sorry.gotta get more when i get my cell back or something.so how old are you again.14.golly do u even remember my name?.yea i just wanted to make sure.i just need to watch my ass lol.i am 22 ya know.what do u mean?.and watching ur ass is my job.lol.so what ya wanna do on friday?.wanna go get some lunch when i get there??.totally.or we can order pizza my moms leaving me money.lol no keep the money its all good.i figure since we both just meeting each other being in a public place might be a lil bit easier to talk ya know.since we arent just alone.yeah but ure gonna pick me up here right? cos i mean its supposed to rain.lol.i dont want to walk in the rain.lol.lol no im making you walk! no silly.lol.is there a mall by you?.no i live in a hole.no malls anywhere.really that sucks.dork.malls are always fun your friends can see you with some guy whos 8 years older than you lol.theres one called west something.westmore westland west something.westland.how do you not know the name of a mall by you?i take it you dont go there very often.its been too cold to go.lol.:-t.its a mall...inside?.yeah but my mom would make me take a bus or whatever.thats gay.i know right.right.so but yeah we can go anywhere u want.sweeet.well im off to get my tat.ooh what does it look like?.or do i have to wait til friday.son on my elbow.sun*.with a star with in the middle.cool.and i just got my last name on my back last week.ill kiss it make it better.in some sweet ass lettering.thats so hott.yep and then the tribal on my right arm but im having him re do it prolly soon.want it bigger.but i gotta get going its an hour drive for me its in ann arbor.kay.ttys.why dont you.586-565-1790 call me so i know i can call you :-P.kay when she goes to her bfs.  
15,0328353f62ac862ce177b598b6620684,whats up.bored.me tooooooo just got up.been u sux here.up.why so early.like grandma keeps the heat at like 90 so i cook here like just in boxers now.ooooooooooooooo :-).i whould have come there this weekend but you did'nt write back.was hard we had to pack and all.thats ok.well maybe in a couple weeks.what u wanna do.i just want to see u.mess around a little have some fun.what whould u like to do.mess round 2.cool..........i had it all worked out but when i did'nt here from u or seen u on line i decided to wait.wheres your granda ma now.watchin tv.what u mean by mess around.i want to mess around with you cock :-).really?.ya.always wanted to.like do what with it.suck it lick your balls.u like that.totally so u really like me?.ya........do u have a nother pic i lost the other 1 some how.................can she see u.no.i dont want her 2 see me in my boxers.why.when was the last time u j/o.when i got up this mornin.oooooooooo did it feel good.same.just think what it whould feel like if i was there.what u do?.i'd suck it all.i never done that really want 2.u really want to.if u really like me.i do.but where we do it.i'd get a room at the hotel near the freeway.my grandma lives on maple so i can ride to the super 9.but they keep snow off side walks here so i can ride all over not like home.thats cool.r u playing with yours.what elese whould u like to do.u there.luke u there.sry got kicked off.is ok.cool did u have another pic of u the other 1 got lost some how.kk.cool send it.sent.cool thks.is your hair that gold.that was summer not now.still kinda but not lots.u got more pics.ya of nude people.u geve me that like of u.u just gave me like 1.i dont have any more of me right now.o.hes like way hot.ya what whould u do with that?.what u tell me.lol lol.could do alot of things.i never done it so dont know.i'll show u.like what.a good blow job.thats hot.u hard.totally.wish i was therer.me 2.u playing with it.no.i'am.i kinda feel stupid at teh computer.na its ok.i'am doing it looking at your pick.really?.ya.i got really hard.ur like so kewl.why.like u talk hot.thks.u still hard.yea.me to.got pre cum.i'd lov to see u in boxers.really?.yep.hold on 1 sec i want to ck something.ok i;am back.i was looking to see maybe come there today.i dont no if i can get out 2day.why whats up.grandma got compnay comin.oooooooo ok thats cool.i whould be a waste........what about next weekend.i think i can.cool how far is the super 9 motel from u.like real close.then thats the 1 i will go to.k im gonna go eat bbl.ok lov u.hey if u can call me ok 248 669 6466.  
16,0355529643771c6d8818e6bb35ec2278,"call me.i cant right now my dads here.ok so how are you.im good how r u?.same thanks.cool wut u been up 2?.just trying to enjoying my vac.when u go back?.you have a webcam.monday.no my dad wont let me have 1.a camera?.ya i got a digicam but my dads got it at work.u got 1?.nope im going to see if can get a webcam.cool :).that why you can see what i have down there.:""&gt;.ok.lol ur so silly.u still gona come when my dad leaves on aug 25?.yea why not.cool wut time u gona come? hes gonna leave like 12.on friday ??.ya on the 25 its a friday.yes.k.ill leave myhouse like 3 or 4 ok.ok cool :).i g2g my dad.i will try 2 call u later.ok muah.:-*.i cant wait to see you.  "
17,0373731eb401d15499f891f0fdfe504a,"Wow, so glad to hear your voice:x.I gotta go to town for a bit, I'll look for you later, bye for now:-*.  "
18,03b43fa8a800311d6a4a29b9e0ba0229,sorry about that.had to go get some gas.its ok.missed u.not as much as i do u.u all comfy.yea.may i ask what your wearing.nity.;;).bet u look sexy in it.aww ty.your welcome.what color.i gues im kinda sleepy.its kinda bluegreen.i thought that.cool.i 2 am tired.well sweet dreams.untill 2 morrow.night sweet dreams.night.sexy sweet dreams i hope.;;)&gt;:D&lt;:-*.&gt;:D&lt;.sleep well.night.  
19,03b93e6244255a699230807a59d06095,U there?.U there?reply asap.hey.dude u there or not?.im gona go eat.  
20,03bbc84d1168088bbf04b9f4af40794d,hey.u leave your comp on again.ok guess u did.  
21,03c1ea029d79d124314c4e6734f9db77,hi.Hi.Still want to meet on Friday?.it's up to you.I do.What we going to do?.want to meet after school tomorrow.Can't tomorrow.But mom is going to Vegas Friday remember?.yes.So Friday is good.yes where.Motel 6 still right?.i don't like it there.why not?.It's private.might be someone that knows.you.Like who?.I didn't tell no one.Did you?.i haven't talked to anybody.Me either.Only me and you know.Silly.i thought you wanted to spend the night.Yeah.I told you I could stay with you at the motel.Remember?.and the motorhome.Yeah.i'm kinda scared up there.Scared if what?.of.I could be scared down there to.Hello?.maybe we can meet for lunch.And then what?.and talk then if want we can hang out saturday.Can't spend the night Sat.You were the one who wanted wild sex.And now your acting all weird.we could come down here and i'll bring you home.And do what down there?.watch a movie and get to know each other and play.Why you don't want to stay up here?.don't know anything up there.But I do.And I could help you.just afraid of running into people that know you or me.I don't know that many people.It will be ok.Your big and so nothing to be scared of.:).Are you going to talk?.So where you want to meet?.Mcdonalds?.is there a dennys.Yeah.wheres it located.On the main road.how far are you from the casino's.Far.I'm not allowed to go to the casinos?.o ok.So you tell me where we meet.And can you plz bring that pic?.Your not talking.don't want to bring pic.phones going dead.Your making me scared.I just want to see it.Geez.You dont want to do nothing.I'm going to bed.you want to get to know me first.It dont matter.I know you.So its up to you.let's talk tomorrow.Sure.Your the one who said you wanted to meet and play.Now your acting weird.Your scaring me.Maybe your a cop.I don't know.Whatever bye.Will be on tomorrow.Night.:-*.:-*&gt;:D&lt;.Your playing gPMes huh?.no just caucious.Your acting weird.phone dying.And making me nervous.Ok bye.  
22,03d73732c040277553a91b26d3f2ddb1,"hi again.hey :).whatcha up to.nuttin relly tryin hide from mom lol.lol she still packing ?.she keeps makin me pack lol.how long they going for ?.they leavin in the mornin n.be back on monday.oh,sound like packin for a world cruise or something lol.lol mom thinks so.she got more cloths then me n dad togethr lol.thats funny.lol.i went out walking for a while and did some errands just getting back.:).love having this nice weather after all that snow we had.lol.wish it woud get relly warm so could go swimming.yeah i know right? pretty soon i think.?.i mean pretty soon should be warm enough to go swimming.oh lol ya.thatll be cool for you bein real close to the beach.:D.i need new swimsuti lol.yeah right,time to get ready for beach.whatcha doing?.nothin,just talkin with you now.k :).gonna stop by my parents for a while for dinner later on.but not for a while so we can still chat.lol k.whos ur parents?.my mom and dad.yep.so what else you been doin other than bein forced to pack.being bored.aww,that sucks,did you have any more lessons after lunch or no ?.no.been kinda a slow week for me too so far,my schedule is light for the next few days too.yay!.i know right,so well be able to talk more.lol.im still lookin forward to hangin out too.on saturday i mean.:D ur gonna come saturday?.yeah definitely.sweet lol.what we gonna do tho?.idk,hang out,watch movies,play games,whatever you want.cool.ur really cool lol.thanks&gt;:D.lol &gt;:D&lt;.yeah itll be fun.i know well have a great time.;;).itll be so cool to meet you.ya i know lol.just hope u dont think im ugly r anything.nah,are you kidding? youre so cute!.lol thx.yw,i hope u like me too.wow ur awesome :).n hot lol.thanks :) thats sweet.yw.youre kinda hot yourself.lol :D.really like those pretty blue eyes and your smile.for reals? you do?.yeah,for real.thats so cool lol.im silly i guess lol.thats ok :).i can be silly too.lol how?.i like to have fun and make people laugh.:) u make me laff lol.all time :).cool.brb gonna go get some ice creem.ok.k back.wb.thx got some choclate ice cream :P.cool,sounds good to me lol.lol.i could go for some of that right now.lol.oh shyt.hold on.ok.that suks.i spilld it on my fave shirt :(.aww.ya now im mad.lol.sorry lol im kluts someitmes.lol its ok.moms says lol.lol it happens sometimes.i hate spliin ice cream like that.ya me too.waste of ice cream right lol.lol.so what you up to tonight.besides helpin your mom pack.nuttin just talkin to u.cool :).what bout u?.not too much,heading out by them for dinner in alittle while,but not too much later.where you goin to eat?.by my mom and dads.oh no restrant?.no at their house.cool lol.u got any bros r sis?.2 brothers one older and one younger.oh ya lol.i forgot.lol its ok,yeah my younger brother will be their with my nieces tonight.oh cool how old?.7 and 4.awe lol.wish i had little sis.you only child.yep.thats cool tho,sometimes my brothers are a pain lol.lol.well im gonna head there before i hit a lot of traffic,but ill be back on later so w can talk more.okies :).ttyl.  "
23,03fa3ef739e03864b3043cab639f679d,ehey.sup.whats going on hottie.want some pics?.who ru?.  
24,0436a8be88883e72a7f306c8f473c9dc,hi beautiful!.hi.how was ur turkey day?.good and you?.it was alright.ya I am bored as hell now !! (.:(.i'll brb.kay.k.;;).  
25,04780d6e4ce494ef5dc767ab0f2e6277,hey my messangers workin!.hey great.how are u.hella tired.why' sthat.up 2 late lol.ahh.i know the feeling.did you havea fun night.i was just hangin out in the myspace chat.oh cool.and downloadin music.i will have to learn how to do that.i was laughin at evryone.:).were they being bad.my couzin has limewire.what is limewire.yeah there stupid kids.u can download music with it. i think its free.nice.to download it.u have an ipod.was you able to stay cool taday.this one guy in chat kept sayin he wanted sumone to stick there dick in his mouth over and over and we were all tellin him to stfu.it was really hot here.wow.sicko.i dont have a ipod :( it is hot!.it was sum 15 yo kid. it was funny.ic.but it is still a guy.that is kinda gross if you ask me.yeah he was just bein stupid.i think he was just playin.ic.you hope ;).i aint got a dick so i dont care lol.lol.i'm certainly glad you don't.lmao ur funny.ty.so u gonna bringur friends 2 watch the race sat?.hmm that might be a good idea.what is the race.the beach race.yeah i;m mean what is a beach race.its a runnin race i heard about it on the news.do they run on the beach.beach 2 becon or sumthin.yeah.i will try to make it down...you will have to let me know what you will be wearing so i can find you..i guess its gonna b realy crowded.i'll bet.yeah that b kewl 2 c u!.i'll try to persuade my friends to go.yes that would be kewl.even if we cant hang out u could c me :).yes that is what i was thinking too.i want to see you sooo bad.i wanna c u 2! this will b kewl!.yes definetely.i have to get going hun.ill find out where there runnin k?.k.that will be great.i'm glad i got to talk to you today...it's the best part of my day :).and then we can find a place 2 look for eachother!.yes.i wanted 2 talk 2 u ln bad.i had a really busy day or i would have signed on earlier.i left u a message on myspace.kewl.:).i will check it out later.k u need more stuff on ur page.i know.i will fix it up when i have a chance.kewl u need a bg or sumthin.bg?.background lol.ahh.yes i do.and get rid of Tom on ur friends. hes starin at me lol.yeah i hate that guy.i don't know why he thinks hes my friend.lmao.well i do have to go.bye hun.ok :(.i'll be thinking of you.:-*.i miss u already.i miss u 2.:-*&gt; :D&lt;.&gt;:D&lt;.i'll talk to you tomorrow.ty.that was suposed 2 b a hug.yeah i thought it was.talk to u soon k.ok.  
26,047da83c2eb709fd45d4c00d03609c71,saying hi.love you.ttyl.gtg.love u 2.&gt;:D&lt;:-*.&gt;:D&lt;:x:-*.youre my baby.love you lots.bye.:D.bye.  
27,04dfdb4f4cf7b8a57e25e0e7d4ba0bff,hi.sup.how was your day?.suxed am on winter break.good.want to go to a movie tomorrow?.im at my grandmas.ok.in albion.no problem.my dad left friday and i got whole week off.i hate it here.that is far.i be home sunday.ok.wan to go to a movie on Sunday?.or dinner.I gotta meet saterday so my grandma is drivin me to my meet then i got a practice sunday so stayin at my coach house so be home like 7 sunday.you let me know.kk.where are you Saturday?.my meet is at state.ok.when can you meet?.dunno.ok.I want to meet you.me 2.good.im way pissed.tell me why.k my dad got a trip to disney and he is takin the slut not me.and i can totally go.no meet no pracitce like miss 2 days of school.I understand.when I meet you I will hug you and you can do sexually anthing you want to me. That will relax you.only kewl is that i get to stay by myself.what do you mean?.i got school when he leave so he cant take me to grandmas so lettin me stay alone like i done it b4 but si like one or two nites not 3.I have a viisit. Talk to you later.kk.we can get together those nights.really?.if you want.totally.good.i want to hug you.me 2.and touch you.totally.your dick.to feel it hard.inside your pants.have to go now.  
28,04ea0065a337aebd44e2bb2dc38d7df5,do u work or u still in school.sorry about that.that was mean for some who was looking to have some photo done.  
29,0521a18afc653d59329e354345602a31,thanx for the hi.hiiiii.:).love u.in cali.so.are u mad at me?.did u like the pics?.yep pissed and no u never sent them in email.why are u pissed?!?!.u like say call me then i call ur friend comes over then i never hear from you.how am i supposed to call back?.sorry it threw up.my friend was taking care of me.ur friend is more important.we went to get food so i didnt get online.no hes not.i love you not him.idk.what the heck.whydont u call me now baby.i love your voice and miss it.busy.ok.fine.:(.  
30,052c73ec0016b2de772a8a443ba40992,hi.hi.how are you.getin sleepy u?.ur gone :(.  
31,053ea25f16c4dfdf796b6825682ee519,"hi.hey!.whats up.nutin.just chatin.u.just ate dinner.kewl what u have.some asian stuff.kewl.ya, it was ok.i had spagheti.how was ur day.it was ok.urs?.borin.like alwatys.lolz.haha.mom n dave will b gone this weekend.mebee i can have some fun.haha how so?.get out ofthe house!.lol ya.and go where.lol i duno.ok.:( poo.awww.im sorry.yea i cant drive.i know.i can.lol.yea i now!.lol.:D.tickels u.giggles.just wanted to touch u.lol.:).  "
